instance_id,repo,outcome,phase,exit_status,verdict,phase_started,observed_phase_seconds,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,cached_tokens,model_requests,model_responses,api_errors,inflight_requests,actions,checkpoints,reasoning_responses,usage_missing,reasoning_usage_present,cached_usage_present,length_responses,api_success_seconds,api_error_seconds,error_to_retry_gap_seconds,error_RateLimitError,worker_finished_seconds,error_BadGatewayError,error_Timeout
sympy__sympy-15809,sympy/sympy,resolved,implementation,Submitted,,True,431.3746817773208,250229,6924,257153,1772,204032,29,23,6,0,32,3,20,0,23,23,0,161.73238291591406,32.55334781110287,28.00490091368556,6,424.75539651187137,,
sympy__sympy-15809,sympy/sympy,resolved,review,Submitted,request_changes,True,256.48985090712085,220339,10351,230690,5675,177920,21,19,2,0,26,2,19,0,19,19,0,179.364658405073,6.744451962877065,8.00222740182653,2,250.38210842804983,,
sympy__sympy-15809,sympy/sympy,resolved,revision,PhaseTimeout,,True,215.38022331381217,191918,6512,198430,2521,151296,18,13,5,0,17,2,13,0,13,13,0,150.58558855718002,14.16330109583214,16.002857509069145,4,,,1
sympy__sympy-15809,sympy/sympy,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-16450,sympy/sympy,resolved,analysis,Submitted,,True,258.6700075091794,168984,6686,175670,2613,132352,31,20,11,0,26,2,20,0,20,20,0,135.24575322121382,29.860022557899356,44.007436784915626,11,253.04294736962765,,
sympy__sympy-16450,sympy/sympy,resolved,implementation,Submitted,,True,399.52905466919765,490458,14036,504494,6172,431360,35,30,5,0,33,2,24,0,30,30,0,273.7421088325791,34.15790243586525,20.00330389617011,4,392.74486768292263,1,
sympy__sympy-16450,sympy/sympy,resolved,review,Submitted,unverified,True,246.57836484303698,187799,10670,198469,4550,141056,21,15,6,0,27,2,15,0,15,15,0,140.65922663826495,7.751420514192432,28.00387474615127,6,239.89161465968937,,
sympy__sympy-16450,sympy/sympy,resolved,revision,Submitted,,True,151.02848765905946,127091,6689,133780,2415,95744,11,10,1,0,13,2,9,0,10,10,0,92.41602401528507,2.6468313080258667,4.000720905140042,1,144.35910313995555,,
sympy__sympy-16450,sympy/sympy,resolved,final_review,PhaseTimeout,unverified,True,111.69931293977425,74880,3723,78603,537,48640,7,6,1,0,8,1,6,0,6,6,0,65.66887729102746,8.880117963068187,0,,,,1
sympy__sympy-16597,sympy/sympy,unresolved,analysis,Submitted,,True,291.1687022331171,218399,6791,225190,2607,176896,25,21,4,0,35,3,21,0,21,21,0,194.0154932695441,8.722867202479392,20.00258697429672,4,285.12612617202103,,
sympy__sympy-16597,sympy/sympy,unresolved,implementation,Submitted,,True,487.12909814622253,583858,11654,595512,5925,517120,58,39,19,0,47,2,35,0,39,39,0,253.36145878816023,43.54236746393144,76.01334390835837,19,480.12216648086905,,
sympy__sympy-16597,sympy/sympy,unresolved,review,Submitted,request_changes,True,316.7030653809197,340941,16688,357629,11088,275456,26,23,3,0,27,3,23,0,23,23,0,246.13530956301838,3.5875912019982934,12.00209326017648,3,310.22068488691,,
sympy__sympy-16597,sympy/sympy,unresolved,revision,PhaseTimeout,,True,81.80259490385652,66634,2881,69515,1603,41728,9,6,3,0,6,1,5,0,6,6,0,43.2957461271435,9.93939860491082,8.00123716564849,2,,,1
sympy__sympy-16597,sympy/sympy,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-16792,sympy/sympy,resolved,analysis,Submitted,,True,205.77817770000547,193730,5532,199262,2160,154112,23,19,4,0,26,2,17,0,19,19,0,128.77980902371928,6.3496859623119235,20.00245905155316,4,199.69139544200152,,
sympy__sympy-16792,sympy/sympy,resolved,implementation,Submitted,,True,501.91216917382553,740090,11978,752068,4576,672512,58,38,20,0,38,3,34,0,38,38,0,269.5284805879928,47.562231845688075,108.01453494187444,20,495.0237841149792,,
sympy__sympy-16792,sympy/sympy,resolved,review,Submitted,unverified,True,367.8968735630624,450485,16149,466634,4130,390656,36,27,9,0,32,2,27,0,27,27,0,253.40752468956634,9.748406092170626,36.005972812417895,9,361.48843093402684,,
sympy__sympy-16792,sympy/sympy,resolved,revision,Submitted,,True,95.06297149788588,95499,4013,99512,585,62208,9,7,2,0,11,2,5,0,7,7,0,55.801385620608926,3.9261806458234787,8.001258750911802,2,88.83746303804219,,
sympy__sympy-16792,sympy/sympy,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-17139,sympy/sympy,resolved,analysis,Submitted,,True,213.70394827239215,135257,6204,141461,1842,107264,23,18,5,0,26,2,16,0,18,18,0,120.96389439562336,5.884342093952,36.003346315119416,5,207.44651743024588,,
sympy__sympy-17139,sympy/sympy,resolved,implementation,Submitted,,True,257.5070799966343,238892,5975,244867,1328,200192,31,22,9,0,23,2,18,0,22,22,0,135.64014157140628,10.430142960511148,56.007171396166086,9,250.3327017677948,,
sympy__sympy-17139,sympy/sympy,resolved,review,Submitted,unverified,True,232.72606898006052,223531,6483,230014,1641,181248,24,16,8,0,23,2,16,0,16,16,0,134.50259078945965,7.16460722964257,36.0059869447723,8,226.1030715936795,,
sympy__sympy-17139,sympy/sympy,resolved,revision,Submitted,,True,152.78670720476657,189797,7433,197230,3687,144640,15,10,5,0,13,2,10,0,10,10,0,88.83523030765355,9.408466388005763,20.003202268853784,5,145.28271670872346,,
sympy__sympy-17139,sympy/sympy,resolved,final_review,PhaseTimeout,unverified,True,302.14669409208,457821,21269,479090,10286,351744,18,14,4,0,21,6,14,0,14,14,0,224.84621942555532,8.279495069757104,12.001768957823515,3,,,1
sympy__sympy-17318,sympy/sympy,unresolved,analysis,Submitted,,True,282.2586630200967,368847,16707,385554,9652,308224,23,23,0,0,32,3,22,0,23,23,0,215.0514528909698,0,0,,276.195030384697,,
sympy__sympy-17318,sympy/sympy,unresolved,implementation,Submitted,,True,273.45755428401753,152822,4062,156884,472,126720,33,18,15,0,21,2,16,0,18,18,0,110.98184302123263,28.416621362324804,80.00914149265736,15,266.5575162312016,,
sympy__sympy-17318,sympy/sympy,unresolved,review,Submitted,unverified,True,256.55630385596305,190703,9568,200271,3882,147456,27,15,12,0,18,2,15,0,15,15,0,137.17469270620495,20.61139102326706,48.00766388326883,12,250.1435015029274,,
sympy__sympy-17318,sympy/sympy,unresolved,revision,Submitted,,True,193.50779647985473,142343,7012,149355,1099,111104,18,11,7,0,17,2,10,0,11,11,0,106.00178119633347,12.125502773094922,28.004714285954833,6,187.2505581062287,1,
sympy__sympy-17318,sympy/sympy,unresolved,final_review,Submitted,unverified,True,115.68505164701492,102323,4602,106925,803,67328,10,7,3,0,11,2,7,0,7,7,0,63.1405616812408,4.6167651056312025,12.001823720056564,3,109.3857482620515,,
sympy__sympy-17630,sympy/sympy,unresolved,analysis,Submitted,,True,283.80837159091607,354419,12340,366759,5316,297472,26,24,2,0,35,3,23,0,24,24,0,195.2803164157085,2.0969694373197854,8.001425960101187,2,276.9278128147125,,
sympy__sympy-17630,sympy/sympy,unresolved,implementation,Submitted,,True,556.0975805968046,755623,24969,780592,16166,668928,53,31,22,0,38,2,31,0,31,31,0,309.66342085041106,40.07577461609617,96.01918378379196,22,548.9567251079716,,
sympy__sympy-17630,sympy/sympy,unresolved,review,Submitted,unverified,True,314.3073929413222,292779,11112,303891,3431,236544,28,19,9,0,28,3,19,0,19,19,0,182.4315243777819,12.22691127518192,36.00601441739127,9,307.93737339088693,,
sympy__sympy-17630,sympy/sympy,unresolved,revision,PhaseTimeout,,True,15.034542344044894,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.470408662687987,0,1,6.011977037414908,,
sympy__sympy-17630,sympy/sympy,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-17655,sympy/sympy,resolved,analysis,Submitted,,True,244.78159120073542,220997,9782,230779,5217,182016,27,23,4,0,31,2,20,0,23,23,0,148.1496006892994,4.245722174178809,20.003480785991997,4,237.23196215182543,,
sympy__sympy-17655,sympy/sympy,resolved,implementation,Submitted,,True,652.8551582610235,888031,22228,910259,13802,794112,43,36,7,0,54,2,34,0,36,36,0,339.52385701658204,10.764568782411516,72.00574571313336,7,645.437642605044,,
sympy__sympy-17655,sympy/sympy,resolved,review,PhaseTimeout,unverified,True,273.5091799781658,266082,7921,274003,3549,223232,22,20,2,0,24,1,18,0,20,20,0,138.83500427752733,2.5743098370730877,8.001396589912474,2,,,
sympy__sympy-17655,sympy/sympy,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-17655,sympy/sympy,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-18199,sympy/sympy,unresolved,analysis,LimitsExceeded,,True,338.2491893270053,254382,8651,263033,1854,217856,44,30,14,0,30,0,28,0,30,30,0,176.48899437161162,26.310563864652067,80.01075441017747,14,331.36629040073603,,
sympy__sympy-18199,sympy/sympy,unresolved,implementation,Submitted,,True,458.43285633902997,637007,19565,656572,7888,563968,49,32,17,0,40,0,30,0,32,32,0,258.0284345294349,28.444898159708828,92.01367359608412,17,451.263239427004,,
sympy__sympy-18199,sympy/sympy,unresolved,review,PhaseTimeout,unverified,True,375.19253767607734,419479,15042,434521,9084,356096,43,27,16,0,31,2,26,0,27,27,0,221.2783706439659,22.387998587451875,64.01135834399611,15,,,1
sympy__sympy-18199,sympy/sympy,unresolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-18199,sympy/sympy,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-18698,sympy/sympy,resolved,analysis,Submitted,,True,270.3976350049488,208580,8878,217458,3994,167424,33,21,12,0,28,3,16,0,21,21,0,153.57212543766946,17.07251893542707,48.00777780730277,12,264.082821152173,,
sympy__sympy-18698,sympy/sympy,resolved,implementation,Submitted,,True,705.0098854708485,725259,28308,753567,18610,633088,53,30,23,0,42,3,29,0,30,30,0,313.12375648412853,29.05627196468413,116.02091637859121,23,696.8332013357431,,
sympy__sympy-18698,sympy/sympy,resolved,review,Submitted,unverified,True,180.4055753010325,148567,10148,158715,5192,107264,14,12,2,0,14,2,12,0,12,12,0,131.66288801375777,2.5247875852510333,8.007311725057662,2,172.80936499172822,,
sympy__sympy-18698,sympy/sympy,resolved,revision,PhaseTimeout,,True,11.750077433884144,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-18698,sympy/sympy,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-18763,sympy/sympy,unresolved,analysis,Submitted,,True,242.96968342270702,160129,6122,166251,3070,128768,31,20,11,0,27,2,19,0,20,20,0,114.42427886230871,9.892126062419266,64.00777610344812,11,236.64001174084842,,
sympy__sympy-18763,sympy/sympy,unresolved,implementation,Submitted,,True,225.19999766163528,187996,6736,194732,1150,151296,30,19,11,0,22,3,18,0,19,19,0,108.73163084033877,14.930154137313366,48.0070551619865,11,217.4526599003002,,
sympy__sympy-18763,sympy/sympy,unresolved,review,Submitted,unverified,True,262.5508497399278,267064,12726,279790,5525,217088,23,19,4,0,25,2,19,0,19,19,0,180.2255338160321,8.12241674726829,16.003919429611415,4,255.69301653001457,,
sympy__sympy-18763,sympy/sympy,unresolved,revision,Submitted,,True,239.4284942196682,357166,10434,367600,5282,306944,24,20,4,0,19,2,20,0,20,20,0,173.49037117045373,4.455910401884466,16.003035029396415,4,232.69185476982966,,
sympy__sympy-18763,sympy/sympy,unresolved,final_review,Submitted,unverified,True,122.47665326716378,109913,5133,115046,1686,72960,7,7,0,0,9,2,7,0,7,7,0,88.01443144772202,0,0,,114.9365818486549,,
sympy__sympy-19040,sympy/sympy,resolved,analysis,Submitted,,True,261.8552734670229,276572,10649,287221,4858,223488,28,25,3,0,32,2,23,0,25,25,0,181.01158862747252,5.861222276464105,12.002896009013057,3,255.4834108222276,,
sympy__sympy-19040,sympy/sympy,resolved,implementation,Submitted,,True,595.787719224114,1275634,29116,1304750,17525,1175552,54,45,9,0,56,2,43,0,45,45,0,387.18245759466663,43.27387534501031,52.00628318497911,8,588.4803473851644,1,
sympy__sympy-19040,sympy/sympy,resolved,review,Submitted,unverified,True,291.1657559671439,352573,13096,365669,4563,299776,30,28,2,0,28,4,26,0,28,28,0,215.19572406169027,2.8119019488804042,8.001384641043842,2,283.7606283519417,,
sympy__sympy-19040,sympy/sympy,resolved,revision,PhaseTimeout,,True,23.653450504876673,9899,272,10171,126,0,2,1,1,0,2,0,1,0,1,1,0,4.92141591059044,6.061374923214316,0,,,,1
sympy__sympy-19040,sympy/sympy,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-19346,sympy/sympy,resolved,analysis,Submitted,,True,225.79736529104412,203989,5861,209850,2143,163072,26,20,6,0,30,2,19,0,20,20,0,126.94400996947661,5.096017429139465,28.004016518592834,6,218.48398709623143,,
sympy__sympy-19346,sympy/sympy,resolved,implementation,Submitted,,True,357.1871329182759,373454,9078,382532,3054,323072,41,28,13,0,41,2,27,0,28,28,0,199.8574289046228,13.86608356796205,56.01015010289848,13,349.9827489629388,,
sympy__sympy-19346,sympy/sympy,resolved,review,Submitted,unverified,True,210.98385197576135,216080,11619,227699,5745,173568,17,17,0,0,25,2,16,0,17,17,0,151.56422333372757,0,0,,204.19107746798545,,
sympy__sympy-19346,sympy/sympy,resolved,revision,Submitted,,True,169.58287699660286,223076,8178,231254,3615,179968,16,15,1,0,24,2,15,0,15,15,0,117.62080654455349,1.128302308730781,4.000615459866822,1,162.82243902701885,,
sympy__sympy-19346,sympy/sympy,resolved,final_review,Submitted,unverified,True,100.46187214972451,100407,5462,105869,1052,69376,8,8,0,0,10,2,8,0,8,8,0,67.33317628270015,0,0,,92.95555842388421,,
sympy__sympy-19495,sympy/sympy,resolved,analysis,Submitted,,True,222.3846514308825,302705,12200,314905,6527,254464,26,26,0,0,26,2,19,0,26,26,0,163.01940235123038,0,0,,216.34778254665434,,
sympy__sympy-19495,sympy/sympy,resolved,implementation,Submitted,,True,339.8680896842852,495714,13542,509256,7516,427520,28,28,0,0,33,3,24,0,28,28,0,221.75532431527972,0,0,,333.1445224727504,,
sympy__sympy-19495,sympy/sympy,resolved,review,Submitted,request_changes,True,250.42206814000383,265091,15455,280546,9100,207616,19,19,0,0,24,2,18,0,19,19,0,185.0335122370161,0,0,,243.23561805998906,,
sympy__sympy-19495,sympy/sympy,resolved,revision,Submitted,,True,184.48295338870957,225264,13785,239049,9801,167936,11,11,0,0,14,2,11,0,11,11,0,147.05502473330125,0,0,,174.69269469100982,,
sympy__sympy-19495,sympy/sympy,resolved,final_review,Submitted,unverified,True,141.3858343306929,173848,6874,180722,3306,128000,10,10,0,0,14,2,10,0,10,10,0,98.86368864495307,0,0,,134.67894430598244,,
sympy__sympy-19637,sympy/sympy,resolved,analysis,Submitted,,True,215.2521214419976,191383,7792,199175,3064,156160,26,22,4,0,25,2,20,0,22,22,0,130.11897664656863,4.6794295106083155,20.002640842460096,4,209.5169950760901,,
sympy__sympy-19637,sympy/sympy,resolved,implementation,Submitted,,True,257.7318924209103,172295,7658,179953,2062,140032,28,21,7,0,21,3,17,0,21,21,0,132.59094362799078,8.33315627463162,72.0047378228046,7,251.38076506275684,,
sympy__sympy-19637,sympy/sympy,resolved,review,ReadOnlyViolation,unverified,True,426.50841312203556,620302,27747,648049,14402,519168,34,30,4,0,37,6,30,0,30,30,0,311.743060475681,8.4385055298917,16.002707081846893,4,419.8976664911024,,
sympy__sympy-19637,sympy/sympy,resolved,revision,Submitted,,True,143.3522496591322,212811,6013,218824,2707,167168,16,12,4,0,15,2,12,0,12,12,0,87.67918540118262,7.034000130370259,16.002634509000927,4,136.8274415670894,,
sympy__sympy-19637,sympy/sympy,resolved,final_review,Submitted,unverified,True,106.31645001191646,144957,7417,152374,2778,99840,8,8,0,0,11,3,8,0,8,8,0,77.85437280638143,0,0,,99.80322282388806,,
sympy__sympy-19783,sympy/sympy,resolved,analysis,Submitted,,True,261.93988894531503,207424,8623,216047,4324,173312,31,26,5,0,26,2,26,0,26,26,0,172.82091401144862,7.362300246953964,24.005961847491562,5,255.53540911804885,,
sympy__sympy-19783,sympy/sympy,resolved,implementation,Submitted,,True,402.2360271732323,426953,15323,442276,9013,365824,37,26,11,0,37,2,25,0,26,26,0,231.2421031394042,13.42402416979894,48.00731836585328,11,395.8966090362519,,
sympy__sympy-19783,sympy/sympy,resolved,review,Submitted,unverified,True,205.1503173680976,130772,11838,142610,6626,90880,12,12,0,0,20,2,12,0,12,12,0,120.19830331206322,0,0,,199.27487825928256,,
sympy__sympy-19783,sympy/sympy,resolved,revision,Submitted,,True,162.78557180287316,109060,3590,112650,748,81920,16,10,6,0,10,2,10,0,10,10,0,67.12480406928807,5.962120931595564,68.00378099130467,6,156.75610310584307,,
sympy__sympy-19783,sympy/sympy,resolved,final_review,Submitted,unverified,True,123.06746830698103,139283,6005,145288,2253,104192,12,10,2,0,11,3,9,0,10,10,0,84.2853167844005,4.246083853766322,8.001234513241798,2,116.99077248899266,,
sympy__sympy-20154,sympy/sympy,resolved,analysis,Submitted,,True,220.2643767488189,185259,5600,190859,2031,145920,29,18,11,0,27,2,18,0,18,18,0,113.84342789836228,9.085408499464393,52.00665987515822,11,214.70358400885016,,
sympy__sympy-20154,sympy/sympy,resolved,implementation,Submitted,,True,173.88607332576066,221519,7243,228762,1872,181248,23,19,4,0,21,2,19,0,19,19,0,109.67606817698106,3.4644787083379924,16.00279028713703,4,167.49695131834596,,
sympy__sympy-20154,sympy/sympy,resolved,review,Submitted,unverified,True,483.3060902399011,335121,8588,343709,2203,281600,28,22,6,0,32,2,20,0,22,22,0,147.00377252185717,7.9565039072185755,28.00423780363053,6,476.82556182798,,
sympy__sympy-20154,sympy/sympy,resolved,revision,Submitted,,True,169.92336627515033,176319,12687,189006,6067,123136,11,10,1,0,14,2,10,0,10,10,0,130.07784225186333,2.944290241692215,4.0006328811869025,1,163.65016532316804,,
sympy__sympy-20154,sympy/sympy,resolved,final_review,Submitted,unverified,True,87.16785386297852,122706,4327,127033,945,81408,7,7,0,0,9,2,7,0,7,7,0,59.27330549247563,0,0,,80.48099175328389,,
sympy__sympy-20438,sympy/sympy,unresolved,analysis,Submitted,,True,277.666246434208,300125,9034,309159,2383,244736,33,22,11,0,35,3,21,0,22,22,0,144.6424795705825,23.853252980392426,52.00703255785629,11,272.3614117288962,,
sympy__sympy-20438,sympy/sympy,unresolved,implementation,Submitted,,True,510.77226592600346,1109866,19307,1129173,11114,1023488,56,44,12,0,59,2,44,0,44,44,0,335.34080296522006,28.80251428950578,48.00823482265696,12,504.20039543975145,,
sympy__sympy-20438,sympy/sympy,unresolved,review,Submitted,request_changes,True,220.8902855659835,265100,13348,278448,7478,214784,20,19,1,0,24,2,18,0,19,19,0,164.76285880291834,1.0918455249629915,4.000680123921484,1,213.91319343307987,,
sympy__sympy-20438,sympy/sympy,unresolved,revision,PhaseTimeout,,True,165.1635517179966,110179,6254,116433,3818,75776,9,8,1,0,13,1,8,0,8,8,0,75.8647885369137,54.766364593058825,4.000574025791138,,,1,
sympy__sympy-20438,sympy/sympy,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-20590,sympy/sympy,resolved,analysis,Submitted,,True,212.18150072125718,93630,5913,99543,2298,66048,24,15,9,0,26,2,14,0,15,15,0,95.58881626464427,20.85377189796418,52.00517298327759,9,206.72624409524724,,
sympy__sympy-20590,sympy/sympy,resolved,implementation,Submitted,,True,333.719293741975,299482,8243,307725,2186,259584,37,28,9,0,39,3,24,0,28,28,0,163.26775065995753,11.508109034970403,40.00824644416571,9,327.4683796991594,,
sympy__sympy-20590,sympy/sympy,resolved,review,Submitted,unverified,True,339.6580547471531,478084,20042,498126,11224,412672,28,28,0,0,40,5,27,0,28,28,0,263.9949768767692,0,0,,333.72500759363174,,
sympy__sympy-20590,sympy/sympy,resolved,revision,Submitted,,True,179.29376740381122,176661,5359,182020,1699,140288,15,14,1,0,20,2,13,0,14,14,0,103.20799472881481,0.8670268221758306,4.000641123857349,1,173.38614822318777,,
sympy__sympy-20590,sympy/sympy,resolved,final_review,PhaseTimeout,unverified,True,96.15061589190736,104960,5623,110583,1625,75264,10,8,2,0,10,4,8,0,8,8,0,62.28721067868173,2.4611857011914253,4.0005599139258265,1,,,1
sympy__sympy-20801,sympy/sympy,resolved,analysis,Submitted,,True,306.25016982108355,343607,9062,352669,4143,291328,37,28,9,0,38,2,28,0,28,28,0,193.32184578943998,12.615783693734556,40.005645078606904,9,300.8563575670123,,
sympy__sympy-20801,sympy/sympy,resolved,implementation,Submitted,,True,456.4897149913013,369405,13196,382601,7171,316672,37,28,9,0,28,3,23,0,28,28,0,250.03412204794586,92.16334865009412,52.005840867292136,7,450.5086578121409,2,
sympy__sympy-20801,sympy/sympy,resolved,review,Submitted,unverified,True,282.9929467998445,156784,10576,167360,5466,116736,14,13,1,0,17,2,13,0,13,13,0,177.28443916887045,64.65002084104344,4.0005963877774775,,276.34653561515734,1,
sympy__sympy-20801,sympy/sympy,resolved,revision,Submitted,,True,98.30534804426134,102706,4415,107121,933,71168,8,8,0,0,11,2,8,0,8,8,0,71.18364856624976,0,0,,91.87787886802107,,
sympy__sympy-20801,sympy/sympy,resolved,final_review,PhaseTimeout,unverified,True,20.7839914993383,12191,192,12383,75,0,2,1,1,0,2,0,1,0,1,1,0,4.330023183953017,4.059523411095142,0,,,,1
sympy__sympy-21847,sympy/sympy,resolved,analysis,Submitted,,True,186.06632944196463,244349,11219,255568,4661,192000,18,18,0,0,21,2,17,0,18,18,0,146.1793676209636,0,0,,180.67464680504054,,
sympy__sympy-21847,sympy/sympy,resolved,implementation,Submitted,,True,123.47926254291087,226578,5901,232479,1142,183040,15,15,0,0,19,3,15,0,15,15,0,86.87632958032191,0,0,,117.39887510798872,,
sympy__sympy-21847,sympy/sympy,resolved,review,Submitted,unverified,True,210.31536856014282,243656,12365,256021,5497,192768,17,17,0,0,22,2,17,0,17,17,0,166.94958017021418,0,0,,204.41698868386447,,
sympy__sympy-21847,sympy/sympy,resolved,revision,Submitted,,True,158.30596016393974,186282,8501,194783,2706,144128,12,11,1,0,16,2,10,0,11,11,0,119.66354855475947,2.7734674252569675,4.00059980712831,,152.3794711343944,1,
sympy__sympy-21847,sympy/sympy,resolved,final_review,Submitted,unverified,True,257.23089962732047,377991,20109,398100,9369,294400,15,15,0,0,21,5,15,0,15,15,0,212.57604312431067,0,0,,251.2475157249719,,
sympy__sympy-21930,sympy/sympy,unresolved,analysis,Submitted,,True,397.5197782977484,381587,11708,393295,5614,326912,33,30,3,0,43,3,26,0,30,30,0,235.02348326845095,54.3714649155736,12.002114281523973,,392.1543817501515,3,
sympy__sympy-21930,sympy/sympy,unresolved,implementation,Submitted,,True,417.47064944077283,644622,18622,663244,10281,577792,38,38,0,0,46,2,29,0,38,38,0,319.60102903610095,0,0,,411.84328682301566,,
sympy__sympy-21930,sympy/sympy,unresolved,review,Submitted,unverified,True,338.02012569084764,451088,16248,467336,5508,389888,29,29,0,0,34,4,28,0,29,29,0,259.71469683619216,0,0,,331.9912234121002,,
sympy__sympy-21930,sympy/sympy,unresolved,revision,PhaseTimeout,,True,24.21768736373633,7719,923,8642,866,256,1,1,0,0,1,0,1,0,1,1,0,13.196855105925351,0,0,,15.093195987865329,,
sympy__sympy-21930,sympy/sympy,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-22080,sympy/sympy,unresolved,analysis,Submitted,,True,232.30048759281635,287314,10098,297412,4853,239872,27,27,0,0,38,3,24,0,27,27,0,177.5764169069007,0,0,,227.2158811930567,,
sympy__sympy-22080,sympy/sympy,unresolved,implementation,Submitted,,True,475.05328970216215,1007451,32579,1040030,25260,898304,38,37,1,0,46,2,33,0,37,37,0,391.6834866851568,11.693541528191417,4.0006146701052785,,469.28842207882553,1,
sympy__sympy-22080,sympy/sympy,unresolved,review,Submitted,unverified,True,351.01741657126695,490157,16564,506721,6155,424448,29,28,1,0,41,4,28,0,28,28,0,260.1055115610361,18.32688172115013,4.00071430997923,,345.34524709079415,1,
sympy__sympy-22080,sympy/sympy,unresolved,revision,PhaseTimeout,,True,119.58876184886321,112149,3909,116058,1329,83456,10,9,1,0,14,1,9,0,9,9,0,69.97864553472027,17.873099903110415,0,,,,1
sympy__sympy-22080,sympy/sympy,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-22456,sympy/sympy,resolved,analysis,Submitted,,True,232.4378296318464,241911,7375,249286,2864,198400,24,24,0,0,37,2,21,0,24,24,0,173.8598951511085,0,0,,227.02717258315533,,
sympy__sympy-22456,sympy/sympy,resolved,implementation,Submitted,,True,932.2945087100379,2088319,42933,2131252,30310,1942272,69,65,4,0,80,3,63,0,65,65,0,729.9245233638212,69.03586328960955,16.002839643973857,,926.0618788888678,4,
sympy__sympy-22456,sympy/sympy,resolved,review,PhaseTimeout,unverified,True,14.48160850489512,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.202327475883067,0,,,,1
sympy__sympy-22456,sympy/sympy,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-22456,sympy/sympy,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sympy__sympy-23534,sympy/sympy,resolved,analysis,Submitted,,True,202.5942442980595,195217,5620,200837,1960,162560,24,23,1,0,23,2,22,0,23,23,0,140.12941624736413,17.704114466905594,4.000636036042124,,197.34903362207115,1,
sympy__sympy-23534,sympy/sympy,resolved,implementation,Submitted,,True,158.3013439872302,164365,6655,171020,1837,133376,19,19,0,0,20,2,18,0,19,19,0,121.89259488508105,0,0,,152.67256160499528,,
sympy__sympy-23534,sympy/sympy,resolved,review,LimitsExceeded,unverified,True,454.16041887318715,575024,23352,598376,8676,498688,36,35,1,0,35,7,33,0,35,35,0,360.1495603141375,28.15509100817144,4.000661499798298,,448.4820279274136,1,
sympy__sympy-23534,sympy/sympy,resolved,revision,Submitted,,True,94.66772104101256,117400,3723,121123,903,88832,10,10,0,0,12,2,9,0,10,10,0,71.55097518954426,0,0,,88.91829029796645,,
sympy__sympy-23534,sympy/sympy,resolved,final_review,Submitted,unverified,True,238.52877251897007,323400,11425,334825,5103,264704,18,17,1,0,19,4,17,0,17,17,0,170.34292437089607,29.084600280039012,4.000664827879518,,232.88223031023517,1,
sympy__sympy-24443,sympy/sympy,resolved,analysis,Submitted,,True,244.442674072925,190674,11550,202224,6373,146176,18,17,1,0,22,2,17,0,17,17,0,191.8557474403642,7.513391155283898,4.00057048490271,,238.6982884290628,1,
