instance_id,repo,batch_id,attempt,artifact_dir,selected,interrupted,cost_group,outcome,started,finished,elapsed_seconds,generation_status,patch_chars,generation_trace_seconds,generation_network_none,evaluation_network_none,detailed_eval_report,patch_applied,hard_budget_error,residual_seconds,infra_failure,infra_failure_reason,tests_status_available,fail_to_pass_success,fail_to_pass_failure,pass_to_pass_success,pass_to_pass_failure,patch_sha256,implementation_patch_available,final_equals_implementation,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,cached_tokens,model_requests,model_responses,api_errors,inflight_requests,actions,checkpoints,reasoning_responses,usage_missing,reasoning_usage_present,cached_usage_present,length_responses,api_success_seconds,api_error_seconds,error_to_retry_gap_seconds,finish_tool_calls,error_RateLimitError,all_roles_completed,error_Timeout,finish_stop,error_BadGatewayError,harness_logged_patch_applied,eval_exception_category,finish_length
instance_flipt-io__flipt-ea9a2663b176da329b3f574da2ce2a664fc5b4a1,flipt-io/flipt,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_flipt-io__flipt-ea9a2663b176da329b3f574da2ce2a664fc5b4a1__a1,False,False,superseded_original,empty_patch,2026-09-20T21:16:21.142982+00:00,2026-09-20T21:36:39.259148+00:00,1218.116166,completed_with_role_failures,0,1204.0865111332387,6,0,False,False,True,14.029654866761348,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,24.312611686531454,1120.0285604740493,,48,False,,,,,,
instance_flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146,flipt-io/flipt,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146__a1,False,False,superseded_original,empty_patch,2026-09-20T21:36:39.263713+00:00,2026-09-20T21:56:57.379518+00:00,1218.115805,completed_with_role_failures,0,1204.1123912939802,6,0,False,False,True,14.003413706019728,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,31.669648224953562,1120.0252119107172,,48,False,,,,,,
instance_flipt-io__flipt-ee02b164f6728d3227c42671028c67a4afd36918,flipt-io/flipt,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_flipt-io__flipt-ee02b164f6728d3227c42671028c67a4afd36918__a1,False,False,superseded_original,empty_patch,2026-09-20T21:56:57.383867+00:00,2026-09-20T22:17:17.515262+00:00,1220.131395,completed_with_role_failures,0,1204.1822018148378,6,0,False,False,True,15.949193185162358,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,29.80289992596954,1120.0284135323018,,48,False,,,,,,
instance_flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920,flipt-io/flipt,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920__a1,False,False,superseded_original,empty_patch,2026-09-20T22:17:17.520123+00:00,2026-09-20T22:37:37.636327+00:00,1220.116204,completed_with_role_failures,0,1204.077052948065,6,0,False,False,True,16.039151051934823,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,27.47457872191444,1120.0254687839188,,48,False,,,,,,
instance_flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765,flipt-io/flipt,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765__a1,False,False,superseded_original,empty_patch,2026-09-20T22:37:37.641163+00:00,2026-09-20T22:57:55.762373+00:00,1218.12121,completed_with_role_failures,0,1204.1049426519312,6,0,False,False,True,14.016267348068823,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,37.83033435000107,1120.0289791589603,,48,False,,,,,,
instance_internetarchive__openlibrary-03095f2680f7516fca35a58e665bf2a41f006273-v8717e18970bcdc4e0d2cea3b1527752b21e74866,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-03095f2680f7516fca35a58e665bf2a41f006273-v8717e18970bcdc4e0d2cea3b1527752b21e74866__a1,True,False,selected,unresolved,2026-09-20T04:21:06.865692+00:00,2026-09-20T04:41:57.013340+00:00,1250.147648,completed_with_role_failures,13319,1205.6108192550018,4,1,True,True,False,44.53682874499805,False,,True,0,2,0,1,73cb090a9bfc5cea35b679b94b8eb1359d656b040755b839b2dd51bc80588e71,True,True,552587,18810,571397,5100,454400,97,38,58,1,55,5,38,0,38,38,0,404.8481057775207,211.74447075463831,508.03771420102566,38,58,False,,,,,,
instance_internetarchive__openlibrary-08ac40d050a64e1d2646ece4959af0c42bf6b7b5-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-08ac40d050a64e1d2646ece4959af0c42bf6b7b5-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__a1,True,False,selected,unresolved,2026-09-20T04:41:57.015003+00:00,2026-09-20T05:02:47.141055+00:00,1250.126052,completed_with_role_failures,6061,1205.6510579562746,4,1,True,True,False,44.474994043725474,False,,True,6,1,117,2,1f867f54827c861099b8286591c8767d116a92b6796f78ebc9d4b99091d5d831,True,True,1261678,23497,1285175,10442,1130240,97,51,45,1,75,3,48,0,51,51,0,521.1627036579885,134.9069641106762,436.0294455420226,51,45,False,,,,,,
instance_internetarchive__openlibrary-09865f5fb549694d969f0a8e49b9d204ef1853ca-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-09865f5fb549694d969f0a8e49b9d204ef1853ca-ve8c8d62a2b60610a3c4631f5f23ed866bada9818__a1,True,False,selected,resolved,2026-09-20T05:02:47.143080+00:00,2026-09-20T05:23:29.259707+00:00,1242.116627,completed_with_role_failures,7456,1205.324539332185,4,1,True,True,False,36.79208766781517,False,,True,2,0,11,0,d6dc8c5905ae5b8ac40e423ab3cb5896f23e135a7e3246fddc5f756c1b17c9b4,True,True,1039219,81426,1120645,53005,819200,66,54,12,0,72,5,50,0,54,54,1,1022.6643185126595,31.691483397502452,44.00812040409073,53,11,False,1,,,,,1
instance_internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c__a1,True,False,selected,unresolved,2026-09-20T05:23:29.261006+00:00,2026-09-20T05:44:07.368585+00:00,1238.107579,completed_with_role_failures,6904,1205.2881152131595,4,1,True,True,False,32.819463786840515,False,,True,14,2,17,0,3e5bd4ca468b772f70e36a11190a74a72f33123bfe06952c92a95cf21a8120a6,True,True,1515820,49917,1565737,20680,1296128,107,73,34,0,109,5,68,0,73,73,0,829.0633178791031,107.29239608766511,156.0219788965769,73,33,False,1,,,,,
instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c__a1,True,False,selected,resolved,2026-09-20T05:44:07.369904+00:00,2026-09-20T06:04:45.492642+00:00,1238.122738,completed_with_role_failures,2023,1204.2783287959173,6,1,True,True,False,33.844409204082694,False,,True,10,0,0,0,b07b8cfd9fa5d050b9f1ae2295b69ab057f738263bdc7e101efa46842ff7c4c5,True,True,1532199,51734,1583933,21682,1255680,116,89,27,0,109,15,83,0,89,89,0,869.7191108283587,77.3684930508025,108.01901597063988,89,27,False,,,,,,
instance_internetarchive__openlibrary-111347e9583372e8ef91c82e0612ea437ae3a9c9-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-111347e9583372e8ef91c82e0612ea437ae3a9c9-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59__a1,True,False,selected,unresolved,2026-09-20T06:04:45.495492+00:00,2026-09-20T06:25:23.608769+00:00,1238.113277,completed_with_role_failures,5581,1204.2969472859986,6,1,True,True,False,33.81632971400131,False,,True,0,2,57,0,b20a94edbefb558d2bb06b1cfc61e13d5acd0011612e6c1cdfac5c7ba187bf71,True,True,1826840,50919,1877759,19975,1544192,86,76,10,0,110,8,75,0,76,76,0,1002.9383514472283,39.114400271791965,40.007456846535206,76,10,False,,,,,,
instance_internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1-v29f82c9cf21d57b242f8d8b0e541525d259e2d63__a1,True,False,selected,resolved,2026-09-20T06:25:23.611263+00:00,2026-09-20T06:46:05.729845+00:00,1242.118582,completed_with_role_failures,4167,1205.3652636501938,4,1,True,True,False,36.75331834980625,False,,True,1,0,16,0,544b0b9b9212862679998ba43a8df188f106828ec8c48d7a60ac173f947ee78b,True,True,1349856,32107,1381963,13731,1147904,77,63,14,0,97,7,59,0,63,63,0,912.2800138811581,103.36818022467196,68.00908774649724,63,13,False,1,,,,,
instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63__a1,True,False,selected,resolved,2026-09-20T06:46:05.733670+00:00,2026-09-20T07:06:47.850526+00:00,1242.116856,completed_with_role_failures,4411,1204.1829733760096,4,1,True,True,False,37.933882623990485,False,,True,6,0,0,0,e2b550b40b71580ab00625baf94e206ae57eb98043283bcfb9092a17298cec6b,True,True,1038951,38791,1077742,18255,858368,60,59,1,0,76,7,55,0,59,59,0,1037.1285933288746,15.823453177697957,0,59,,False,1,,,,,
instance_internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd-v13642507b4fc1f8d234172bf8129942da2c2ca26,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd-v13642507b4fc1f8d234172bf8129942da2c2ca26__a1,True,False,selected,resolved,2026-09-20T07:06:47.852741+00:00,2026-09-20T07:27:27.966466+00:00,1240.113725,completed_with_role_failures,16129,1204.0586566338316,4,1,True,True,False,36.05506836616837,False,,True,6,0,33,0,b2551ec4e30c50e9648b9e87349da9ec4ddb41fac1b692f47c20c019f4e2de23,True,True,1058198,31372,1089570,11042,913152,71,63,8,0,87,7,60,0,63,63,0,940.2106327419169,97.5432097883895,32.00548455119133,63,8,False,,,,,,
instance_internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0-v13642507b4fc1f8d234172bf8129942da2c2ca26,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0-v13642507b4fc1f8d234172bf8129942da2c2ca26__a1,True,False,selected,resolved,2026-09-20T07:27:27.968652+00:00,2026-09-20T07:48:06.087698+00:00,1238.119046,completed_with_role_failures,968,1204.1384165240452,4,1,True,True,False,33.980629475954856,False,,True,4,0,20,0,4c6faddedd735885b77ec517ede14c5820ed2dbca9e9070cfa0b1ce61d7d99fb,True,True,813240,21349,834589,7375,711680,73,63,9,1,81,7,49,0,63,63,0,973.4425012627617,57.861647518351674,52.005978310480714,63,9,False,,,,,,
instance_internetarchive__openlibrary-308a35d6999427c02b1dbf5211c033ad3b352556-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-308a35d6999427c02b1dbf5211c033ad3b352556-ve8c8d62a2b60610a3c4631f5f23ed866bada9818__a1,True,False,selected,resolved,2026-09-20T07:48:06.089998+00:00,2026-09-20T08:08:40.212493+00:00,1234.122495,completed_with_role_failures,11409,1200.9183090552688,6,1,True,True,False,33.20418594473131,False,,True,2,0,12,0,ee14381691ed41ac6656061e32a575aceef98446e219a812848cc6f0e6f9a51b,True,True,1518466,40206,1558672,21437,1395456,78,74,4,0,113,8,66,0,74,74,0,1044.615580642596,17.520614998415112,16.00248314719647,74,4,False,,,,,,
instance_internetarchive__openlibrary-30bc73a1395fba2300087c7f307e54bb5372b60a-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-30bc73a1395fba2300087c7f307e54bb5372b60a-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c__a1,True,False,selected,unresolved,2026-09-20T08:08:40.214764+00:00,2026-09-20T08:29:14.331614+00:00,1234.11685,completed_with_role_failures,32737,1200.9358405140229,4,1,True,True,False,33.181009485977256,False,,True,1,2,0,0,394476db16cc6dfa02201d0836d3d65534a6a7d1099e18fab85d47e0b73ba477,True,True,1507385,53421,1560806,30566,1364992,61,53,8,0,77,7,49,0,53,53,0,1017.3543983995914,38.62777461623773,32.00538118556142,53,8,False,,,,,,
instance_internetarchive__openlibrary-322d7a46cdc965bfabbf9500e98fde098c9d95b2-v13642507b4fc1f8d234172bf8129942da2c2ca26,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-322d7a46cdc965bfabbf9500e98fde098c9d95b2-v13642507b4fc1f8d234172bf8129942da2c2ca26__a1,True,False,selected,resolved,2026-09-20T08:29:14.334367+00:00,2026-09-20T08:49:56.462825+00:00,1242.128458,completed_with_role_failures,29298,1205.8149793557823,4,1,True,True,False,36.31347864421764,False,,True,11,0,0,0,af78579e9a66fd26296833d5ee90bf1b4844c359a89859192c1bc6a7aded3e22,True,True,1865035,48094,1913129,26762,1719808,66,62,4,0,89,5,56,0,62,62,0,1059.172814562451,28.495994487777352,12.00191697338596,62,3,False,1,,,,,
instance_internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59__a1,True,False,selected,resolved,2026-09-20T08:49:56.465952+00:00,2026-09-20T09:10:36.597962+00:00,1240.13201,completed_with_role_failures,1868,1204.7407158119604,4,1,True,True,False,35.39129418803964,False,,True,3,0,51,0,69454a530f024430e9832c236372c32462bcb596085ecb0b77f38a1361dda958,True,True,876784,28004,904788,9931,777216,71,66,5,0,88,7,52,0,66,66,0,1045.8701185551472,40.72049460886046,16.002615659032017,66,4,False,1,,,,,
instance_internetarchive__openlibrary-427f1f4eddfc54735ca451779d4f95bf683d1b0e-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-427f1f4eddfc54735ca451779d4f95bf683d1b0e-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__a1,True,False,selected,resolved,2026-09-20T09:10:36.600389+00:00,2026-09-20T09:31:16.715517+00:00,1240.115128,completed_with_role_failures,3341,1205.7086564428173,4,1,True,True,False,34.40647155718261,False,,True,4,0,4,0,6bd5d4260e88bcdb6b45f9fb00002af28fc3c9ff353c950984f98ec079906e68,True,True,1079614,39960,1119574,26001,973824,58,51,7,0,66,6,46,0,51,51,0,1009.6828448972665,77.0630690944381,24.00433216895908,50,6,False,1,1,,,,
instance_internetarchive__openlibrary-43f9e7e0d56a4f1d487533543c17040a029ac501-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-43f9e7e0d56a4f1d487533543c17040a029ac501-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__a1,True,False,selected,resolved,2026-09-20T09:31:16.717733+00:00,2026-09-20T09:51:58.833754+00:00,1242.116021,completed_with_role_failures,2210,1205.424643304199,4,1,True,True,False,36.691377695801066,False,,True,1,0,60,0,5d900cae48c4c850b50c10eec7b7467f0e5becf43906696cffe909523dff06c4,True,True,858057,18458,876515,8044,775680,62,52,9,1,67,5,41,0,52,52,0,896.2345253415406,146.59899404738098,40.00625240849331,52,8,False,,,1,,,
instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26__a1,True,False,selected,resolved,2026-09-20T09:51:58.835949+00:00,2026-09-20T10:12:34.976684+00:00,1236.140735,completed,1634,1198.4098142739385,6,1,True,True,False,37.73092072606141,False,,True,1,0,8,0,47ca5ded7359c091f9c6e56f2faec0797d2ac6df16af52d48c95288de14ba817,True,True,538592,26509,565101,10170,441600,76,50,26,0,60,13,45,0,50,50,0,661.7321630590595,270.6497973827645,148.01718254946172,50,25,True,,,1,,,
instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__a1,True,False,selected,resolved,2026-09-20T10:12:34.981665+00:00,2026-09-20T10:33:15.116020+00:00,1240.134355,completed_with_role_failures,8487,1204.3120293701068,4,1,True,True,False,35.82232562989316,False,,True,23,0,0,0,6c96986ba8c417cc301388ad5299fd99dc6aad5f59f60a8a210abbb302861678,True,True,1280095,34026,1314121,14639,1160192,90,72,18,0,102,7,60,0,72,72,0,819.524156532716,79.59331525536254,68.01606560917571,72,17,False,1,,,,,
instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866__a1,True,False,selected,resolved,2026-09-20T10:33:15.119946+00:00,2026-09-20T10:53:57.254352+00:00,1242.134406,completed_with_role_failures,5072,1206.9186294688843,6,1,True,True,False,35.21577653111558,False,,True,1,0,2,0,aa17da1c68f6d6c328807d0966e9569e2bfd3d8bcde7493b51460e9564ab2bd3,True,False,1112465,55943,1168408,34746,969984,84,62,22,0,90,10,59,0,62,62,0,868.5513418344781,102.03060497622937,104.0146428826265,62,22,False,,,,,,
instance_internetarchive__openlibrary-53e02a22972e9253aeded0e1981e6845e1e521fe-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-53e02a22972e9253aeded0e1981e6845e1e521fe-vfa6ff903cb27f336e17654595dd900fa943dcd91__a1,True,False,selected,resolved,2026-09-20T10:53:57.258961+00:00,2026-09-20T11:14:37.386219+00:00,1240.127258,completed_with_role_failures,6545,1205.8494944069535,4,1,True,True,False,34.27776359304653,False,,True,1,0,25,0,99e4987287952a8b688eaaa8c439d756dcdf74035cdbf30a901775d94502802d,True,True,1398244,47944,1446188,28009,1271552,97,65,32,0,103,6,64,0,65,65,0,760.2208524025045,180.18168687308207,148.02173679228872,65,31,False,1,,,,,
instance_internetarchive__openlibrary-58999808a17a26b387f8237860a7a524d1e2d262-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-58999808a17a26b387f8237860a7a524d1e2d262-v08d8e8889ec945ab821fb156c04c7d2e2810debb__a1,True,False,selected,resolved,2026-09-20T11:14:37.389645+00:00,2026-09-20T11:33:09.506632+00:00,1112.116987,completed,1849,1076.9333474589512,6,1,True,True,False,35.18363954104893,False,,True,5,0,0,0,9a0412895a51f3f0b99882a28046b61b89bb3319dc1f2cc2fd1485e50c9eb9c7,True,True,839949,39117,879066,18459,705024,93,65,28,0,86,12,59,0,65,65,0,704.1702491720207,126.45111244777218,124.01913855224848,65,28,True,,,,,,
instance_internetarchive__openlibrary-5c6c22f3d2edf2f1b10f5dc335e32cb6a5f40341-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-5c6c22f3d2edf2f1b10f5dc335e32cb6a5f40341-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c__a1,True,False,selected,resolved,2026-09-20T11:33:09.510538+00:00,2026-09-20T11:53:47.637208+00:00,1238.12667,completed_with_role_failures,3824,1204.6474788836204,6,1,True,True,False,33.47919111637975,False,,True,8,0,14,0,9abcb38a8710f7f0937c89d93b28e897af0d83de2ecbf45acc27ecfce258dd7a,True,True,1057834,37783,1095617,14993,925440,95,64,31,0,85,8,59,0,64,64,0,784.8531976691447,134.15314326202497,156.0195957776159,64,30,False,1,,,,,
